USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
725053,94728,201309120851.00,230,3,***,722,***,*,*,*,7,**,**,**,**,**,**,**,**,*,78,68,1013.7,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309120951.00,990,6,***,722,CLR,*,*,*,7,**,**,**,**,**,**,**,**,*,77,68,1013.6,29.96,1008.8,***,***,0,*****,*****,*****,**
725053,94728,201309121051.00,990,3,***,722,CLR,*,*,*,5,5,**,**,**,5,**,**,**,*,77,69,1013.3,29.95,1008.5,***,***,0,*****,*****,*****,**
725053,94728,201309121151.00,990,5,***,722,CLR,*,*,*,5,5,**,**,**,5,**,**,**,*,77,69,1013.4,29.96,1008.8,81,76,0,*****,*****,*****,**
725053,94728,201309121251.00,990,7,***,722,CLR,*,*,*,5,5,**,**,**,5,**,**,**,*,78,69,1013,29.94,1008.1,***,***,0,*****,*****,*****,**
725053,94728,201309121351.00,***,0,***,722,CLR,*,*,*,5,5,**,**,**,5,**,**,**,*,80,70,1012.3,29.92,1007.5,***,***,0,*****,*****,*****,**
725053,94728,201309121451.00,170,5,***,722,CLR,*,*,*,6,5,**,**,**,5,**,**,**,*,83,70,1011.7,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309121551.00,170,7,***,722,***,*,*,*,6,5,**,**,**,5,**,**,**,*,85,69,1011,29.89,1006.4,***,***,0,*****,*****,*****,**
725053,94728,201309121651.00,260,9,***,722,***,*,*,*,6,5,**,**,**,5,**,**,**,*,83,69,1010.9,29.88,1006.1,***,***,0,*****,*****,*****,**
725053,94728,201309121713.00,990,6,***,27,***,*,*,*,7,**,**,**,**,**,**,**,**,*,81,67,******,29.88,1006.1,***,***,*****,*****,*****,*****,**
725053,94728,201309121718.00,990,9,***,27,***,*,*,*,0.5,**,**,**,**,62,**,**,**,*,79,68,******,29.9,1006.8,***,***,0,T*****,*****,*****,**
725053,94728,201309121737.00,990,3,***,35,***,*,*,*,0.5,**,**,**,**,61,30,**,**,*,73,72,******,29.86,1005.4,***,***,0.47,*****,*****,*****,**
725053,94728,201309121745.00,***,0,***,33,***,*,*,*,2,**,**,**,**,10,**,**,**,*,73,72,******,29.87,1005.8,***,***,0.47,*****,*****,*****,**
725053,94728,201309121751.00,***,0,***,41,***,*,*,*,1.8,**,**,**,**,10,**,**,**,*,75,73,1010.2,29.86,1005.4,87,73,0.47,0.47,*****,*****,**
725053,94728,201309121826.00,990,5,***,722,***,*,*,*,2.5,**,**,**,**,10,**,**,**,*,76,73,******,29.84,1004.8,***,***,*****,*****,*****,*****,**
725053,94728,201309121841.00,***,***,***,722,***,*,*,*,1.8,**,**,**,**,10,**,**,**,*,77,74,******,29.83,1004.4,***,***,*****,*****,*****,*****,**
725053,94728,201309121849.00,990,5,***,722,***,*,*,*,2,**,**,**,**,10,**,**,**,*,77,73,******,29.83,1004.4,***,***,*****,*****,*****,*****,**
725053,94728,201309121851.00,990,3,***,722,CLR,*,*,*,2.5,**,**,**,**,10,**,**,**,*,77,74,1009,29.83,1004.4,***,***,0,*****,*****,*****,**
725053,94728,201309121920.00,990,3,***,722,***,*,*,*,4,**,**,**,**,10,**,**,**,*,78,74,******,29.81,1003.7,***,***,*****,*****,*****,*****,**
725053,94728,201309121951.00,990,6,***,722,***,*,*,*,5,5,**,**,**,5,**,**,**,*,80,74,1007.2,29.77,1002.4,***,***,0,*****,*****,*****,**
725053,94728,201309122051.00,***,***,***,722,***,*,*,*,9.1,**,**,**,**,**,**,**,**,*,80,69,1006.5,29.75,1001.7,***,***,0,*****,*****,*****,**
725053,94728,201309122151.00,990,5,***,722,***,*,*,*,7,**,**,**,**,**,**,**,**,*,81,72,1005.7,29.73,1001,***,***,0,*****,*****,*****,**
725053,94728,201309122251.00,990,6,***,110,***,*,*,*,5,**,**,**,**,61,**,**,**,*,78,71,1005.1,29.71,1000.4,***,***,0,T*****,*****,*****,**
725053,94728,201309122333.00,990,9,23,28,***,*,*,*,2.5,**,**,**,**,61,**,**,**,*,75,69,******,29.78,1002.7,***,***,0,T*****,*****,*****,**
725053,94728,201309122337.00,280,11,23,15,***,*,*,*,0.8,**,**,**,**,63,10,**,**,*,72,69,******,29.8,1003.4,***,***,0.03,*****,*****,*****,**
725053,94728,201309122351.00,990,3,24,22,***,*,*,*,0.3,**,**,**,**,63,30,**,**,*,70,68,1007.6,29.78,1002.7,81,***,0.94,0.81,*****,*****,**
725053,94728,201309130000.00,310,9,***,30,***,*,*,*,1,**,**,**,**,62,10,**,**,*,70,68,******,29.79,1003.1,***,***,0.13,*****,*****,*****,**
725053,94728,201309130028.00,***,0,***,100,***,*,*,*,3,**,**,**,**,61,10,**,**,*,70,68,******,29.76,1002.1,***,***,0.28,*****,*****,*****,**
725053,94728,201309130051.00,***,0,***,110,***,*,*,*,5,**,**,**,**,62,10,**,**,*,70,68,1007,29.77,1002.4,***,***,0.18,*****,*****,*****,**
725053,94728,201309130151.00,***,0,***,722,CLR,*,*,*,6,**,**,**,**,10,**,**,**,*,71,68,1006.3,29.75,1001.7,***,***,0.01,*****,*****,*****,**
725053,94728,201309130251.00,260,6,***,722,CLR,*,*,*,7,**,**,**,**,**,**,**,**,*,70,67,1006.2,29.74,1001.4,***,***,0,*****,*****,0.32,**
725053,94728,201309130351.00,***,***,***,722,***,*,*,*,5,**,**,**,**,10,**,**,**,*,70,67,1006,29.74,1001.4,***,***,0,*****,*****,*****,**
725053,94728,201309130451.00,***,0,***,722,CLR,*,*,*,6,**,**,**,**,10,**,**,**,*,70,67,1005.4,29.72,1000.7,87,70,0,*****,*****,*****,**
725053,94728,201309130459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,87,***,*****,*****,1.6,*****,0
725053,94728,201309130551.00,290,8,***,110,***,*,*,*,8,**,**,**,**,**,**,**,**,*,70,66,1004.5,29.69,999.7,71,69,0,0.32,*****,*****,**
725053,94728,201309130651.00,280,5,***,60,***,*,*,*,8,**,**,**,**,**,**,**,**,*,69,66,1004.1,29.68,999.4,***,***,0,T*****,*****,*****,**
725053,94728,201309130751.00,310,5,***,50,***,*,*,*,3,**,**,**,**,62,10,**,**,*,69,66,1003.9,29.68,999.4,***,***,0.03,*****,*****,*****,**
725053,94728,201309130851.00,300,3,***,110,***,*,*,*,8,**,**,**,**,61,**,**,**,*,67,65,1003.9,29.68,999.4,***,***,0.03,*****,*****,0.06,**
725053,94728,201309130951.00,990,3,***,722,***,*,*,*,7,**,**,**,**,**,**,**,**,*,67,64,1004.1,29.68,999.4,***,***,0,*****,*****,*****,**
725053,94728,201309131051.00,990,3,***,722,***,*,*,*,9.1,**,**,**,**,**,**,**,**,*,67,64,1004.6,29.69,999.7,***,***,0,*****,*****,*****,**
725053,94728,201309131151.00,300,6,***,722,***,*,*,*,8,**,**,**,**,**,**,**,**,*,68,64,1004.9,29.7,1000,***,***,0,0.06,1.66,*****,**
725053,94728,201309131251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,61,1004.9,29.7,1000,***,***,0,*****,*****,*****,**
725053,94728,201309131351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,60,1004.8,29.7,1000,***,***,0,*****,*****,*****,**
725053,94728,201309131451.00,990,9,16,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,58,1005.2,29.71,1000.4,***,***,0,*****,*****,*****,**
725053,94728,201309131551.00,300,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,69,58,1005.4,29.72,1000.7,***,***,0,*****,*****,*****,**
725053,94728,201309131651.00,***,***,***,110,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,57,1005.1,29.71,1000.4,***,***,0,*****,*****,*****,**
725053,94728,201309131751.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,74,56,1004.8,29.7,1000,74,67,0,*****,*****,*****,**
725053,94728,201309131851.00,310,9,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,56,1004.5,29.69,999.7,***,***,0,*****,*****,*****,**
725053,94728,201309131951.00,990,8,***,75,***,*,*,*,10,**,**,**,**,**,**,**,**,*,75,55,1004.7,29.7,1000,***,***,0,*****,*****,*****,**
725053,94728,201309132051.00,990,3,21,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,53,1005.2,29.71,1000.4,***,***,0,*****,*****,*****,**
725053,94728,201309132151.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,50,1006.2,29.74,1001.4,***,***,0,*****,*****,*****,**
725053,94728,201309132251.00,990,10,20,48,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,51,1007.4,29.78,1002.7,***,***,0,*****,*****,*****,**
725053,94728,201309132351.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,49,1008.7,29.81,1003.7,***,***,0,*****,*****,*****,**
725053,94728,201309140051.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,48,1009.7,29.84,1004.8,***,***,0,*****,*****,*****,**
725053,94728,201309140151.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,47,1010.4,29.87,1005.8,***,***,0,*****,*****,*****,**
725053,94728,201309140251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,47,1010.9,29.88,1006.1,***,***,0,*****,*****,*****,**
725053,94728,201309140351.00,300,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,46,1011.1,29.88,1006.1,***,***,0,*****,*****,*****,**
725053,94728,201309140451.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,46,1011.2,29.89,1006.4,77,59,0,*****,*****,*****,**
725053,94728,201309140459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,77,***,*****,*****,0.06,*****,0
725053,94728,201309140551.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,45,1011.8,29.91,1007.1,67,58,0,*****,*****,*****,**
725053,94728,201309140651.00,310,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,45,1012.2,29.92,1007.5,***,***,0,*****,*****,*****,**
725053,94728,201309140751.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,45,1012.2,29.92,1007.5,***,***,0,*****,*****,*****,**
725053,94728,201309140851.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,44,1012.7,29.93,1007.8,***,***,0,*****,*****,*****,**
725053,94728,201309140951.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,43,1013.3,29.95,1008.5,***,***,0,*****,*****,*****,**
725053,94728,201309141051.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,43,1014.1,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309141151.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,43,1014.6,29.99,1009.8,58,54,0,*****,*****,*****,**
725053,94728,201309141251.00,300,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,42,1014.6,29.99,1009.8,***,***,0,*****,*****,*****,**
725053,94728,201309141351.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,42,1015.3,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309141451.00,990,6,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,43,1015.3,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309141551.00,***,***,***,38,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,45,1015.5,30.02,1010.8,***,***,0,*****,*****,*****,**
725053,94728,201309141651.00,990,7,***,40,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,44,1015.6,30.02,1010.8,***,***,0,*****,*****,*****,**
725053,94728,201309141751.00,990,5,17,45,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,43,1015.5,30.02,1010.8,66,55,0,*****,*****,*****,**
725053,94728,201309141851.00,990,5,***,45,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,44,1015.7,30.02,1010.8,***,***,0,*****,*****,*****,**
725053,94728,201309141951.00,990,3,***,46,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,44,1015.9,30.03,1011.2,***,***,0,*****,*****,*****,**
725053,94728,201309142051.00,990,8,***,44,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,45,1016.5,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309142151.00,990,8,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,44,1016.9,30.06,1012.2,***,***,0,*****,*****,*****,**
725053,94728,201309142251.00,990,5,16,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,45,1017.8,30.08,1012.8,***,***,0,*****,*****,*****,**
725053,94728,201309142351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,45,1018.6,30.11,1013.9,67,59,0,*****,*****,*****,**
725053,94728,201309150051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,44,1019.3,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309150151.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,45,1019.7,30.14,1014.9,***,***,0,*****,*****,*****,**
725053,94728,201309150251.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,45,1019.8,30.14,1014.9,***,***,0,*****,*****,*****,**
725053,94728,201309150351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,45,1020.4,30.16,1015.5,***,***,0,*****,*****,*****,**
725053,94728,201309150451.00,300,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,44,1020.4,30.16,1015.5,67,54,0,*****,*****,*****,**
725053,94728,201309150459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,67,***,*****,*****,0,*****,0
725053,94728,201309150551.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,43,1020.5,30.16,1015.5,60,55,0,*****,*****,*****,**
725053,94728,201309150651.00,300,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,43,1020.6,30.17,1015.9,***,***,0,*****,*****,*****,**
725053,94728,201309150751.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,43,1021,30.18,1016.2,***,***,0,*****,*****,*****,**
725053,94728,201309150851.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,44,1021.1,30.18,1016.2,***,***,0,*****,*****,*****,**
725053,94728,201309150951.00,290,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,43,1021.7,30.2,1016.9,***,***,0,*****,*****,*****,**
725053,94728,201309151051.00,290,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,43,1022.1,30.21,1017.2,***,***,0,*****,*****,*****,**
725053,94728,201309151151.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,43,1022.4,30.22,1017.6,56,51,0,*****,*****,*****,**
725053,94728,201309151251.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,43,1023,30.24,1018.2,***,***,0,*****,*****,*****,**
725053,94728,201309151351.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,43,1023.4,30.25,1018.6,***,***,0,*****,*****,*****,**
725053,94728,201309151451.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,43,1023,30.24,1018.2,***,***,0,*****,*****,*****,**
725053,94728,201309151551.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,40,1022.5,30.22,1017.6,***,***,0,*****,*****,*****,**
725053,94728,201309151651.00,270,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,69,41,1022,30.21,1017.2,***,***,0,*****,*****,*****,**
725053,94728,201309151751.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,40,1021.1,30.18,1016.2,71,52,0,*****,*****,*****,**
725053,94728,201309151851.00,280,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,38,1020.7,30.17,1015.9,***,***,0,*****,*****,*****,**
725053,94728,201309151951.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,42,1019.9,30.15,1015.2,***,***,0,*****,*****,*****,**
725053,94728,201309152051.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,41,1019.4,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309152151.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,69,44,1019.2,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309152251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,49,1018.9,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309152351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,51,1019.2,30.13,1014.5,73,65,0,*****,*****,*****,**
725053,94728,201309160051.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,48,1019.1,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309160151.00,260,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,48,1019.3,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309160251.00,230,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,48,1019.3,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309160351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,51,1019.4,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309160451.00,250,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,52,1018.9,30.11,1013.9,73,51,0,*****,*****,*****,**
725053,94728,201309160459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,73,***,*****,*****,0,*****,0
725053,94728,201309160551.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,53,1018.5,30.1,1013.5,67,63,0,*****,*****,*****,**
725053,94728,201309160651.00,250,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,53,1017.9,30.09,1013.2,***,***,0,*****,*****,*****,**
725053,94728,201309160751.00,***,***,***,75,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,54,1017.7,30.08,1012.8,***,***,0,*****,*****,*****,**
725053,94728,201309160851.00,990,3,***,85,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,55,1017.3,30.07,1012.5,***,***,0,*****,*****,*****,**
725053,94728,201309160951.00,250,8,***,46,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,55,1017.4,30.07,1012.5,***,***,0,*****,*****,*****,**
725053,94728,201309161051.00,290,5,***,120,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,56,1018,30.09,1013.2,***,***,0.01,*****,*****,*****,**
725053,94728,201309161151.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,55,1018,30.09,1013.2,64,61,0,0.01,0.01,*****,**
725053,94728,201309161251.00,310,7,***,100,***,*,*,*,7,**,**,**,**,61,**,**,**,*,61,57,1018.2,30.1,1013.5,***,***,0.02,*****,*****,*****,**
725053,94728,201309161351.00,***,0,***,80,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,55,1019.1,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309161451.00,***,0,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,55,1019.1,30.12,1014.2,***,***,0,*****,*****,0.02,**
725053,94728,201309161551.00,10,5,***,100,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,53,1018.8,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309161651.00,990,3,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,52,1018.5,30.1,1013.5,***,***,0,*****,*****,*****,**
725053,94728,201309161751.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,49,1018,30.09,1013.2,70,61,0,0.02,*****,*****,**
725053,94728,201309161851.00,990,3,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,49,1017.9,30.09,1013.2,***,***,0,*****,*****,*****,**
725053,94728,201309161951.00,990,5,***,60,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,49,1017.9,30.09,1013.2,***,***,0,*****,*****,*****,**
725053,94728,201309162051.00,360,3,***,75,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,50,1018.4,30.1,1013.5,***,***,0,*****,*****,*****,**
725053,94728,201309162151.00,990,6,***,80,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,47,1018.9,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309162251.00,990,5,***,100,***,*,*,*,10,**,**,**,**,**,**,**,**,*,68,49,1019.5,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309162351.00,990,5,***,100,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,49,1020.2,30.15,1015.2,73,66,0,*****,*****,*****,**
725053,94728,201309170051.00,990,7,***,100,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,49,1021.2,30.18,1016.2,***,***,0,*****,*****,*****,**
725053,94728,201309170151.00,990,3,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,50,1022.1,30.21,1017.2,***,***,0,*****,*****,*****,**
725053,94728,201309170227.00,990,10,20,29,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,50,******,30.23,1017.9,***,***,*****,*****,*****,*****,**
725053,94728,201309170238.00,990,9,***,35,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,50,******,30.24,1018.2,***,***,*****,*****,*****,*****,**
725053,94728,201309170251.00,50,14,18,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,50,1023.3,30.25,1018.6,***,***,0,*****,*****,*****,**
725053,94728,201309170351.00,990,7,18,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,46,1024.3,30.27,1019.2,***,***,0,*****,*****,*****,**
725053,94728,201309170451.00,990,9,20,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,43,1025.1,30.3,1020.3,73,56,0,*****,*****,*****,**
725053,94728,201309170459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,73,***,*****,*****,0.03,*****,0
725053,94728,201309170551.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,40,1025.9,30.32,1020.9,67,55,0,*****,*****,*****,**
725053,94728,201309170651.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,38,1026.5,30.34,1021.6,***,***,0,*****,*****,*****,**
725053,94728,201309170751.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,36,1026.9,30.35,1021.9,***,***,0,*****,*****,*****,**
725053,94728,201309170851.00,990,10,17,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,35,1027.1,30.36,1022.3,***,***,0,*****,*****,*****,**
725053,94728,201309170951.00,990,10,21,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,34,1027.8,30.38,1023,***,***,0,*****,*****,*****,**
725053,94728,201309171051.00,990,8,16,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,34,1028.8,30.41,1024,***,***,0,*****,*****,*****,**
725053,94728,201309171151.00,990,11,25,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,34,1029.3,30.42,1024.3,54,50,0,*****,0.02,*****,**
725053,94728,201309171251.00,990,9,20,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,33,1030,30.44,1025,***,***,0,*****,*****,*****,**
725053,94728,201309171351.00,990,8,23,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,33,1030.3,30.45,1025.3,***,***,0,*****,*****,*****,**
725053,94728,201309171451.00,60,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,34,1030.7,30.46,1025.7,***,***,0,*****,*****,*****,**
725053,94728,201309171551.00,360,10,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,34,1030.4,30.46,1025.7,***,***,0,*****,*****,*****,**
725053,94728,201309171651.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,35,1029.6,30.43,1024.6,***,***,0,*****,*****,*****,**
725053,94728,201309171751.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,35,1029.2,30.42,1024.3,64,50,0,*****,*****,*****,**
725053,94728,201309171851.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,37,1028.5,30.4,1023.6,***,***,0,*****,*****,*****,**
725053,94728,201309171951.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,37,1028,30.39,1023.3,***,***,0,*****,*****,*****,**
725053,94728,201309172051.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,36,1027.9,30.38,1023,***,***,0,*****,*****,*****,**
725053,94728,201309172151.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,37,1027.7,30.38,1023,***,***,0,*****,*****,*****,**
725053,94728,201309172251.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,37,1027.5,30.37,1022.6,***,***,0,*****,*****,*****,**
725053,94728,201309172351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,41,1027.6,30.37,1022.6,65,58,0,*****,*****,*****,**
725053,94728,201309180051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,40,1027.9,30.38,1023,***,***,0,*****,*****,*****,**
725053,94728,201309180151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,40,1027.8,30.38,1023,***,***,0,*****,*****,*****,**
725053,94728,201309180251.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,40,1027.8,30.38,1023,***,***,0,*****,*****,*****,**
725053,94728,201309180351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,42,1027.8,30.38,1023,***,***,0,*****,*****,*****,**
725053,94728,201309180451.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,44,1027.9,30.38,1023,65,50,0,*****,*****,*****,**
725053,94728,201309180459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,65,***,*****,*****,0,*****,0
725053,94728,201309180551.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,43,1027.8,30.38,1023,58,54,0,*****,*****,*****,**
725053,94728,201309180651.00,300,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,42,1027.4,30.37,1022.6,***,***,0,*****,*****,*****,**
